10319;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;TORTU;Mexico
10338;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;OLDWO;USA
10339;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;MEREP;Canada
10346;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;RATTC;USA
10415;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;HUNGC;USA
10430;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;ERNSH;Austria
10431;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;BOTTM;Canada
10444;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;BERGS;Sweden
10523;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;SEVES;UK
10530;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;PICCO;Austria
10550;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;GODOS;Spain
10564;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;RATTC;USA
10573;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;ANTON;Mexico
10607;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;SAVEA;USA
10686;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;PICCO;Austria
10696;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;WHITC;USA
10698;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;ERNSH;Austria
10714;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;SAVEA;USA
10727;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;REGGC;Italy
10773;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;ERNSH;Austria
10795;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;ERNSH;Austria
10801;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;BOLID;Spain
10852;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;RATTC;USA
10861;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;WHITC;USA
10871;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;BONAP;France
10890;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;DUMON;France
10911;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;GODOS;Spain
10915;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;TORTU;Mexico
10922;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;HANAR;Brazil
10949;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;BOTTM;Canada
10972;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;LACOR;France
11059;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;RICAR;Brazil
11064;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;SAVEA;USA
10293;18;Seafood;7;Pavlova, Ltd.;Australia;TORTU;Mexico
10305;18;Seafood;7;Pavlova, Ltd.;Australia;OLDWO;USA
10332;18;Seafood;7;Pavlova, Ltd.;Australia;MEREP;Canada
10340;18;Seafood;7;Pavlova, Ltd.;Australia;BONAP;France
10382;18;Seafood;7;Pavlova, Ltd.;Australia;ERNSH;Austria
10470;18;Seafood;7;Pavlova, Ltd.;Australia;BONAP;France
10516;18;Seafood;7;Pavlova, Ltd.;Australia;HUNGO;Ireland
10566;18;Seafood;7;Pavlova, Ltd.;Australia;BLONP;France
10588;18;Seafood;7;Pavlova, Ltd.;Australia;QUICK;Germany
10634;18;Seafood;7;Pavlova, Ltd.;Australia;FOLIG;France
10639;18;Seafood;7;Pavlova, Ltd.;Australia;SANTG;Norway
10644;18;Seafood;7;Pavlova, Ltd.;Australia;WELLI;Brazil
10645;18;Seafood;7;Pavlova, Ltd.;Australia;HANAR;Brazil
10719;18;Seafood;7;Pavlova, Ltd.;Australia;LETSS;USA
10745;18;Seafood;7;Pavlova, Ltd.;Australia;QUICK;Germany
10756;18;Seafood;7;Pavlova, Ltd.;Australia;SPLIR;USA
10789;18;Seafood;7;Pavlova, Ltd.;Australia;FOLIG;France
10838;18;Seafood;7;Pavlova, Ltd.;Australia;LINOD;Venezuela
10853;18;Seafood;7;Pavlova, Ltd.;Australia;BLAUS;Germany
10861;18;Seafood;7;Pavlova, Ltd.;Australia;WHITC;USA
10877;18;Seafood;7;Pavlova, Ltd.;Australia;RICAR;Brazil
10935;18;Seafood;7;Pavlova, Ltd.;Australia;WELLI;Brazil
10964;18;Seafood;7;Pavlova, Ltd.;Australia;SPECD;France
10985;18;Seafood;7;Pavlova, Ltd.;Australia;HUNGO;Ireland
11018;18;Seafood;7;Pavlova, Ltd.;Australia;LONEP;USA
11026;18;Seafood;7;Pavlova, Ltd.;Australia;FRANS;Italy
11053;18;Seafood;7;Pavlova, Ltd.;Australia;PICCO;Austria
10281;19;Confections;8;Specialty Biscuits, Ltd.;UK;ROMEY;Spain
10283;19;Confections;8;Specialty Biscuits, Ltd.;UK;LILAS;Venezuela
10299;19;Confections;8;Specialty Biscuits, Ltd.;UK;RICAR;Brazil
10329;19;Confections;8;Specialty Biscuits, Ltd.;UK;SPLIR;USA
10345;19;Confections;8;Specialty Biscuits, Ltd.;UK;QUICK;Germany
10414;19;Confections;8;Specialty Biscuits, Ltd.;UK;FAMIA;Brazil
10416;19;Confections;8;Specialty Biscuits, Ltd.;UK;WARTH;Finland
10421;19;Confections;8;Specialty Biscuits, Ltd.;UK;QUEDE;Brazil
10438;19;Confections;8;Specialty Biscuits, Ltd.;UK;TOMSP;Germany
10446;19;Confections;8;Specialty Biscuits, Ltd.;UK;TOMSP;Germany
10447;19;Confections;8;Specialty Biscuits, Ltd.;UK;RICAR;Brazil
10463;19;Confections;8;Specialty Biscuits, Ltd.;UK;SUPRD;Belgium
10487;19;Confections;8;Specialty Biscuits, Ltd.;UK;QUEEN;Brazil
10550;19;Confections;8;Specialty Biscuits, Ltd.;UK;GODOS;Spain
10555;19;Confections;8;Specialty Biscuits, Ltd.;UK;SAVEA;USA
10621;19;Confections;8;Specialty Biscuits, Ltd.;UK;ISLAT;UK
10623;19;Confections;8;Specialty Biscuits, Ltd.;UK;FRANK;Germany
10647;19;Confections;8;Specialty Biscuits, Ltd.;UK;QUEDE;Brazil
10651;19;Confections;8;Specialty Biscuits, Ltd.;UK;WANDK;Germany
10676;19;Confections;8;Specialty Biscuits, Ltd.;UK;TORTU;Mexico
10681;19;Confections;8;Specialty Biscuits, Ltd.;UK;GREAL;USA
10697;19;Confections;8;Specialty Biscuits, Ltd.;UK;LINOD;Venezuela
10710;19;Confections;8;Specialty Biscuits, Ltd.;UK;FRANS;Italy
10711;19;Confections;8;Specialty Biscuits, Ltd.;UK;SAVEA;USA
10788;19;Confections;8;Specialty Biscuits, Ltd.;UK;QUICK;Germany
10803;19;Confections;8;Specialty Biscuits, Ltd.;UK;WELLI;Brazil
10811;19;Confections;8;Specialty Biscuits, Ltd.;UK;LINOD;Venezuela
10831;19;Confections;8;Specialty Biscuits, Ltd.;UK;SANTG;Norway
10847;19;Confections;8;Specialty Biscuits, Ltd.;UK;SAVEA;USA
10875;19;Confections;8;Specialty Biscuits, Ltd.;UK;BERGS;Sweden
10910;19;Confections;8;Specialty Biscuits, Ltd.;UK;WILMK;Finland
10926;19;Confections;8;Specialty Biscuits, Ltd.;UK;ANATR;Mexico
10967;19;Confections;8;Specialty Biscuits, Ltd.;UK;TOMSP;Germany
11012;19;Confections;8;Specialty Biscuits, Ltd.;UK;FRANK;Germany
11022;19;Confections;8;Specialty Biscuits, Ltd.;UK;HANAR;Brazil
11066;19;Confections;8;Specialty Biscuits, Ltd.;UK;WHITC;USA
11076;19;Confections;8;Specialty Biscuits, Ltd.;UK;BONAP;France
10252;20;Confections;8;Specialty Biscuits, Ltd.;UK;SUPRD;Belgium
10272;20;Confections;8;Specialty Biscuits, Ltd.;UK;RATTC;USA
10292;20;Confections;8;Specialty Biscuits, Ltd.;UK;TRADH;Brazil
10372;20;Confections;8;Specialty Biscuits, Ltd.;UK;QUEEN;Brazil
10384;20;Confections;8;Specialty Biscuits, Ltd.;UK;BERGS;Sweden
10514;20;Confections;8;Specialty Biscuits, Ltd.;UK;ERNSH;Austria
10523;20;Confections;8;Specialty Biscuits, Ltd.;UK;SEVES;UK
10593;20;Confections;8;Specialty Biscuits, Ltd.;UK;LEHMS;Germany
10660;20;Confections;8;Specialty Biscuits, Ltd.;UK;HUNGC;USA
10828;20;Confections;8;Specialty Biscuits, Ltd.;UK;RANCH;Argentina
10878;20;Confections;8;Specialty Biscuits, Ltd.;UK;QUICK;Germany
10927;20;Confections;8;Specialty Biscuits, Ltd.;UK;LACOR;France
10953;20;Confections;8;Specialty Biscuits, Ltd.;UK;AROUT;UK
10986;20;Confections;8;Specialty Biscuits, Ltd.;UK;OCEAN;Argentina
11021;20;Confections;8;Specialty Biscuits, Ltd.;UK;QUICK;Germany
11077;20;Confections;8;Specialty Biscuits, Ltd.;UK;RATTC;USA
10259;21;Confections;8;Specialty Biscuits, Ltd.;UK;CENTC;Mexico
10261;21;Confections;8;Specialty Biscuits, Ltd.;UK;QUEDE;Brazil
10333;21;Confections;8;Specialty Biscuits, Ltd.;UK;WARTH;Finland
10368;21;Confections;8;Specialty Biscuits, Ltd.;UK;ERNSH;Austria
10397;21;Confections;8;Specialty Biscuits, Ltd.;UK;PRINI;Portugal
10406;21;Confections;8;Specialty Biscuits, Ltd.;UK;QUEEN;Brazil
10409;21;Confections;8;Specialty Biscuits, Ltd.;UK;OCEAN;Argentina
10430;21;Confections;8;Specialty Biscuits, Ltd.;UK;ERNSH;Austria
10456;21;Confections;8;Specialty Biscuits, Ltd.;UK;KOENE;Germany
10461;21;Confections;8;Specialty Biscuits, Ltd.;UK;LILAS;Venezuela
10477;21;Confections;8;Specialty Biscuits, Ltd.;UK;PRINI;Portugal
10484;21;Confections;8;Specialty Biscuits, Ltd.;UK;BSBEV;UK
10504;21;Confections;8;Specialty Biscuits, Ltd.;UK;WHITC;USA
10513;21;Confections;8;Specialty Biscuits, Ltd.;UK;WANDK;Germany
10539;21;Confections;8;Specialty Biscuits, Ltd.;UK;BSBEV;UK
10550;21;Confections;8;Specialty Biscuits, Ltd.;UK;GODOS;Spain
10609;21;Confections;8;Specialty Biscuits, Ltd.;UK;DUMON;France
10614;21;Confections;8;Specialty Biscuits, Ltd.;UK;BLAUS;Germany
10619;21;Confections;8;Specialty Biscuits, Ltd.;UK;MEREP;Canada
10623;21;Confections;8;Specialty Biscuits, Ltd.;UK;FRANK;Germany
10642;21;Confections;8;Specialty Biscuits, Ltd.;UK;SIMOB;Denmark
10658;21;Confections;8;Specialty Biscuits, Ltd.;UK;QUICK;Germany
10681;21;Confections;8;Specialty Biscuits, Ltd.;UK;GREAL;USA
10716;21;Confections;8;Specialty Biscuits, Ltd.;UK;RANCH;Argentina
10717;21;Confections;8;Specialty Biscuits, Ltd.;UK;FRANK;Germany
10729;21;Confections;8;Specialty Biscuits, Ltd.;UK;LINOD;Venezuela
10731;21;Confections;8;Specialty Biscuits, Ltd.;UK;CHOPS;Switzerland
10763;21;Confections;8;Specialty Biscuits, Ltd.;UK;FOLIG;France
10861;21;Confections;8;Specialty Biscuits, Ltd.;UK;WHITC;USA
10873;21;Confections;8;Specialty Biscuits, Ltd.;UK;WILMK;Finland
10884;21;Confections;8;Specialty Biscuits, Ltd.;UK;LETSS;USA
10929;21;Confections;8;Specialty Biscuits, Ltd.;UK;FRANK;Germany
10930;21;Confections;8;Specialty Biscuits, Ltd.;UK;SUPRD;Belgium
10956;21;Confections;8;Specialty Biscuits, Ltd.;UK;BLAUS;Germany
10978;21;Confections;8;Specialty Biscuits, Ltd.;UK;MAISD;Belgium
10990;21;Confections;8;Specialty Biscuits, Ltd.;UK;ERNSH;Austria
11034;21;Confections;8;Specialty Biscuits, Ltd.;UK;OLDWO;USA
11040;21;Confections;8;Specialty Biscuits, Ltd.;UK;GREAL;USA
11058;21;Confections;8;Specialty Biscuits, Ltd.;UK;BLAUS;Germany
10251;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;VICTE;France
10435;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;CONSH;UK
10553;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;WARTH;Finland
10603;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;SAVEA;USA
10619;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;MEREP;Canada
10635;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;MAGAA;Italy
10648;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;RICAR;Brazil
10651;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;WANDK;Germany
10763;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;FOLIG;France
10768;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;AROUT;UK
10836;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;ERNSH;Austria
10844;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;PICCO;Austria
10943;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;BSBEV;UK
11001;22;Grains/Cereals;9;PB Knäckebröd AB;Sweden;FOLKO;Sweden
10337;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;FRANK;Germany
10348;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;WANDK;Germany
10396;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;FRANK;Germany
10402;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;ERNSH;Austria
10462;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;CONSH;UK
10470;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;BONAP;France
10495;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;LAUGB;Canada
10543;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;LILAS;Venezuela
10554;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;OTTIK;Germany
10621;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;ISLAT;UK
10670;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;FRANK;Germany
10674;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;ISLAT;UK
10748;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;SAVEA;USA
10811;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;LINOD;Venezuela
10845;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;QUICK;Germany
10869;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;SEVES;UK
10880;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;FOLKO;Sweden
10935;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;WELLI;Brazil
11013;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;ROMEY;Spain
11077;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;RATTC;USA
10254;24;Beverages;10;Refrescos Americanas LTDA;Brazil;CHOPS;Switzerland
10263;24;Beverages;10;Refrescos Americanas LTDA;Brazil;ERNSH;Austria
10275;24;Beverages;10;Refrescos Americanas LTDA;Brazil;MAGAA;Italy
10280;24;Beverages;10;Refrescos Americanas LTDA;Brazil;BERGS;Sweden
10281;24;Beverages;10;Refrescos Americanas LTDA;Brazil;ROMEY;Spain
10293;24;Beverages;10;Refrescos Americanas LTDA;Brazil;TORTU;Mexico
10352;24;Beverages;10;Refrescos Americanas LTDA;Brazil;FURIB;Portugal
10355;24;Beverages;10;Refrescos Americanas LTDA;Brazil;AROUT;UK
10358;24;Beverages;10;Refrescos Americanas LTDA;Brazil;LAMAI;France
10386;24;Beverages;10;Refrescos Americanas LTDA;Brazil;FAMIA;Brazil
10387;24;Beverages;10;Refrescos Americanas LTDA;Brazil;SANTG;Norway
10446;24;Beverages;10;Refrescos Americanas LTDA;Brazil;TOMSP;Germany
10465;24;Beverages;10;Refrescos Americanas LTDA;Brazil;VAFFE;Denmark
10467;24;Beverages;10;Refrescos Americanas LTDA;Brazil;MAGAA;Italy
10472;24;Beverages;10;Refrescos Americanas LTDA;Brazil;SEVES;UK
10498;24;Beverages;10;Refrescos Americanas LTDA;Brazil;HILAA;Venezuela
10512;24;Beverages;10;Refrescos Americanas LTDA;Brazil;FAMIA;Brazil
10518;24;Beverages;10;Refrescos Americanas LTDA;Brazil;TORTU;Mexico
10520;24;Beverages;10;Refrescos Americanas LTDA;Brazil;SANTG;Norway
10541;24;Beverages;10;Refrescos Americanas LTDA;Brazil;HANAR;Brazil
10555;24;Beverages;10;Refrescos Americanas LTDA;Brazil;SAVEA;USA
10565;24;Beverages;10;Refrescos Americanas LTDA;Brazil;MEREP;Canada
10597;24;Beverages;10;Refrescos Americanas LTDA;Brazil;PICCO;Austria
10620;24;Beverages;10;Refrescos Americanas LTDA;Brazil;LAUGB;Canada
10623;24;Beverages;10;Refrescos Americanas LTDA;Brazil;FRANK;Germany
10648;24;Beverages;10;Refrescos Americanas LTDA;Brazil;RICAR;Brazil
10695;24;Beverages;10;Refrescos Americanas LTDA;Brazil;WILMK;Finland
10704;24;Beverages;10;Refrescos Americanas LTDA;Brazil;QUEEN;Brazil
10763;24;Beverages;10;Refrescos Americanas LTDA;Brazil;FOLIG;France
10799;24;Beverages;10;Refrescos Americanas LTDA;Brazil;KOENE;Germany
10859;24;Beverages;10;Refrescos Americanas LTDA;Brazil;FRANK;Germany
10866;24;Beverages;10;Refrescos Americanas LTDA;Brazil;BERGS;Sweden
10883;24;Beverages;10;Refrescos Americanas LTDA;Brazil;LONEP;USA
10885;24;Beverages;10;Refrescos Americanas LTDA;Brazil;SUPRD;Belgium
10893;24;Beverages;10;Refrescos Americanas LTDA;Brazil;KOENE;Germany
10895;24;Beverages;10;Refrescos Americanas LTDA;Brazil;ERNSH;Austria
10922;24;Beverages;10;Refrescos Americanas LTDA;Brazil;HANAR;Brazil
10946;24;Beverages;10;Refrescos Americanas LTDA;Brazil;VAFFE;Denmark
10960;24;Beverages;10;Refrescos Americanas LTDA;Brazil;HILAA;Venezuela
10968;24;Beverages;10;Refrescos Americanas LTDA;Brazil;ERNSH;Austria
10979;24;Beverages;10;Refrescos Americanas LTDA;Brazil;ERNSH;Austria
10984;24;Beverages;10;Refrescos Americanas LTDA;Brazil;SAVEA;USA
10998;24;Beverages;10;Refrescos Americanas LTDA;Brazil;WOLZA;Poland
11000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;RATTC;USA
11009;24;Beverages;10;Refrescos Americanas LTDA;Brazil;GODOS;Spain
11010;24;Beverages;10;Refrescos Americanas LTDA;Brazil;REGGC;Italy
11027;24;Beverages;10;Refrescos Americanas LTDA;Brazil;BOTTM;Canada
11031;24;Beverages;10;Refrescos Americanas LTDA;Brazil;SAVEA;USA
11051;24;Beverages;10;Refrescos Americanas LTDA;Brazil;LAMAI;France
11055;24;Beverages;10;Refrescos Americanas LTDA;Brazil;HILAA;Venezuela
11073;24;Beverages;10;Refrescos Americanas LTDA;Brazil;PERIC;Mexico
10323;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;KOENE;Germany
10347;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;FAMIA;Brazil
10362;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;BONAP;France
10393;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;SAVEA;USA
10467;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;MAGAA;Italy
10492;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;BOTTM;Canada
10506;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;KOENE;Germany
10760;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;MAISD;Belgium
10761;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;RATTC;USA
10803;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;WELLI;Brazil
10810;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LAUGB;Canada
10832;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LAMAI;France
10840;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LINOD;Venezuela
10850;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;VICTE;France
10851;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;RICAR;Brazil
10887;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;GALED;Spain
10919;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LINOD;Venezuela
11055;25;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;HILAA;Venezuela
10330;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LILAS;Venezuela
10337;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;FRANK;Germany
10357;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LILAS;Venezuela
10393;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;SAVEA;USA
10404;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;MAGAA;Italy
10421;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;QUEDE;Brazil
10422;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;FRANS;Italy
10432;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;SPLIR;USA
10444;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;BERGS;Sweden
10448;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;RANCH;Argentina
10458;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;SUPRD;Belgium
10487;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;QUEEN;Brazil
10540;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;QUICK;Germany
10587;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;QUEDE;Brazil
10592;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LEHMS;Germany
10633;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;ERNSH;Austria
10677;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;ANTON;Mexico
10686;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;PICCO;Austria
10713;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;SAVEA;USA
10723;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;WHITC;USA
10751;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;RICSU;Switzerland
10758;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;RICSU;Switzerland
10796;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;HILAA;Venezuela
10817;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;KOENE;Germany
10825;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;DRACD;Germany
10849;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;KOENE;Germany
10857;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;BERGS;Sweden
10868;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;QUEEN;Brazil
10973;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LACOR;France
11004;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;MAISD;Belgium
11021;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;QUICK;Germany
11024;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;EASTC;UK
10257;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;HILAA;Venezuela
10284;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LEHMS;Germany
10441;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;OLDWO;USA
10515;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;QUICK;Germany
10598;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;RATTC;USA
10760;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;MAISD;Belgium
10858;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;LACOR;France
10930;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;SUPRD;Belgium
10979;27;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;ERNSH;Austria
10277;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;MORGK;Germany
10302;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;SUPRD;Belgium
10312;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;WANDK;Germany
10319;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;TORTU;Mexico
10360;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;BLONP;France
10368;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;ERNSH;Austria
10377;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;SEVES;UK
10387;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;SANTG;Norway
10406;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;QUEEN;Brazil
10443;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;REGGC;Italy
10452;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;SAVEA;USA
10458;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;SUPRD;Belgium
10474;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;PERIC;Mexico
10499;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;LILAS;Venezuela
10500;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;LAMAI;France
10509;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;BLAUS;Germany
10514;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;ERNSH;Austria
10544;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;LONEP;USA
10624;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;THECR;USA
10643;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;ALFKI;Germany
10649;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;MAISD;Belgium
10688;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;VAFFE;Denmark
10733;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;BERGS;Sweden
10740;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;WHITC;USA
10804;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;SEVES;UK
10873;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;WILMK;Finland
10924;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;BERGS;Sweden
10937;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;CACTU;Argentina
10952;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;ALFKI;Germany
10976;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;HILAA;Venezuela
11008;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;ERNSH;Austria
11039;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;LINOD;Venezuela
11068;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;QUEEN;Brazil
10268;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;GROSR;Venezuela
10290;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;COMMI;Brazil
10305;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;OLDWO;USA
10354;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;PERIC;Mexico
10360;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;BLONP;France
10369;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;SPLIR;USA
